#;NAME;Gl;Gb;RAJD;DECJD;P0;
2000;J1817-1742;13.337;-0.703;274.28764167;-17.70030556;0.149744;
2001;J1817-1938;11.623;-1.617;274.27841667;-19.64333333;2.046838;
2002;B1814-23;8.489;-3.270;274.25000000;-23.18333333;0.625470;
2003;B1813-36;356.801;-9.374;274.27440417;-36.30127778;0.387019;
2004;J1817-3837;354.678;-10.406;274.25112500;-38.63325000;0.384487;
2005;J1818-0151;27.482;6.479;274.60737500;-1.86500000;0.837535;
2006;J1818-1116;19.144;2.068;274.61020833;-11.27472222;0.544800;
2007;B1815-14;16.405;0.610;274.59902500;-14.37686389;0.291489;
2008;J1818-1448;16.031;0.390;274.61629167;-14.81055556;0.281371;
2009;J1818-1519;15.550;0.192;274.56083333;-15.32861111;0.939690;
2010;J1818-1541;15.270;-0.063;274.65633333;-15.69583333;0.551134;
2011;J1818-1556;15.087;-0.227;274.71645833;-15.93444444;0.952709;
2012;J1818-1607;14.815;-0.138;274.50080583;-16.13139025;1.363492;
2013;J1819-0925;20.935;2.633;274.96059167;-9.43052778;0.852047;
2014;J1819-1008;20.287;2.337;274.91660833;-10.14111111;0.301490;
2015;J1819-1114;19.291;1.857;274.86991667;-11.24527778;0.294163;
2016;J1819-1131;19.101;1.619;274.99229167;-11.52472222;1.388137;
2017;J1819+1305;41.227;12.828;274.98427500;13.08756944;1.060364;
2018;J1819-1318;17.497;0.829;274.93191667;-13.31166667;1.515696;
2019;J1819-1408;16.797;0.394;274.98666667;-14.13377778;1.788490;
2020;J1819-1458;16.019;0.080;274.89238750;-14.96765833;4.263213;
2021;J1819-1510;15.876;-0.086;274.97371250;-15.17238889;0.226539;
2022;J1819-17;14.146;-0.904;274.87500000;-17.08333333;2.352135;
2023;J1819-1717;13.991;-1.048;274.93083333;-17.28777778;0.393522;
2024;J1819-37;356.342;-10.029;274.75000000;-37.00000000;0.632000;
2025;B1818-04;25.457;4.733;275.21913917;-4.46047556;0.598082;
2026;J1820-0509;24.777;4.516;275.09470000;-5.16069444;0.337321;
2027;B1817-13;17.161;0.483;275.08233150;-13.77091020;0.921460;
2028;J1820-1529;15.681;-0.406;275.17212500;-15.49507222;0.333254;
2029;B1817-18;13.202;-1.720;275.16286537;-18.30090532;0.309905;
2030;J1821+0155;31.244;7.504;275.41201533;1.92277583;0.033781;
2031;J1821-0256;26.839;5.372;275.29295833;-2.94405556;0.414111;
2032;J1821-0331;26.393;4.978;275.43625000;-3.52019444;0.902316;
2033;J1821-1419;16.815;-0.043;275.39291667;-14.32388889;1.656010;
2034;J1821-1432;16.628;-0.168;275.41573750;-14.54811111;1.915131;
2035;J1821+1715;45.259;14.302;275.30626250;17.26307222;1.366682;
2036;J1821+4147;69.537;22.905;275.46810731;41.78404269;1.261857;
2037;J1822+02;31.353;7.461;275.50000000;2.00000000;1.508000;
2038;J1822+0705;35.983;9.685;275.57684107;7.08861714;1.362817;
2039;J1822-0719;23.096;3.043;275.61697083;-7.33194444;0.499076;
2040;J1822-0848;21.828;2.262;275.71608333;-8.81638889;0.834839;
2041;J1822-0902;21.590;2.212;275.64893750;-9.04975000;0.148895;
2042;J1822-0907;21.530;2.161;275.66583333;-9.12666667;0.974700;
2043;J1822+1120;39.870;11.571;275.56083333;11.34894444;1.787037;
2044;J1822-1252;18.218;0.394;275.67375000;-12.88027778;2.071040;
2045;B1820-14;17.252;-0.176;275.72517768;-14.00066746;0.214771;
2046;J1822-1604;15.353;-1.021;275.57500000;-16.07411111;8.437721;
2047;J1822-1617;15.194;-1.189;275.65250000;-16.29305556;0.831156;
2048;B1819-22;9.349;-4.373;275.74564215;-22.94183603;1.874269;
2049;J1822+2617;54.027;17.554;275.68674583;26.29078611;0.591418;
2050;J1822-4209;351.883;-12.829;275.54731667;-42.15305000;0.456512;
2051;J1823-0154;28.081;5.256;275.96727520;-1.90127008;0.759777;
2052;B1821+05;34.987;8.859;275.87905458;5.84008611;0.752907;
2053;B1820-11;19.767;0.946;275.91794458;-11.25313535;0.279829;
2054;J1823-1126;19.568;0.935;275.83275000;-11.43444444;1.846534;
2055;J1823-1347;17.488;-0.189;275.85104167;-13.79833333;0.617107;
2056;J1823-1526;16.033;-0.948;275.83925000;-15.43944444;1.625405;
2057;J1823-1807;13.636;-2.164;275.79033333;-18.12583333;1.636792;
2058;B1820-30A;2.788;-7.913;275.91869588;-30.36114639;0.005440;
2059;B1820-30B;2.790;-7.917;275.92310625;-30.36137222;0.378596;
2060;J1823-3021C;2.790;-7.915;275.92146500;-30.36068056;0.405936;
2061;J1823-3021D;2.787;-7.914;275.91888000;-30.36212778;0.003020;
2062;J1823-3021E;2.775;-7.914;275.91220833;-30.37286111;0.004394;
2063;J1823-3021F;2.789;-7.914;275.91945833;-30.36108333;0.004850;
2064;J1823-3021G;2.790;-7.914;275.91967208;-30.35989722;0.006091;
2065;J1823-3021H;2.788;-7.913;275.91866667;-30.36108333;0.005130;
2066;B1820-31;2.120;-8.273;275.94495157;-31.11381963;0.284054;
2067;J1823-3543;357.928;-10.317;275.92941667;-35.72788889;0.002425;
2068;J1824-0127;28.588;5.231;276.22262500;-1.46427778;2.499470;
2069;J1824-0132;28.525;5.188;276.23156250;-1.54000000;0.223729;
2070;J1824-0621;24.160;3.100;276.06591475;-6.36577550;0.003233;
2071;J1824+1014;39.076;10.647;276.06221667;10.24550556;0.004066;
2072;B1821-11;19.809;0.741;276.12307874;-11.31183739;0.435759;
2073;J1824-1159;19.253;0.324;276.23396250;-11.99816667;0.362492;
2074;J1824-1350;17.614;-0.515;276.20908750;-13.83916667;1.396599;
2075;J1824-1423;17.146;-0.796;276.23911250;-14.38480556;0.359394;
2076;J1824-1500;16.512;-0.934;276.05875000;-15.00916667;0.412230;
2077;B1821-19;12.276;-3.108;276.00233333;-19.76760000;0.189337;
2078;J1824-2233;9.822;-4.435;276.04300000;-22.55305556;1.161743;
2079;J1824-2328;9.037;-4.922;276.11933333;-23.47138889;1.505875;
2080;B1821-24A;7.797;-5.578;276.13336627;-24.86968846;0.003054;
2081;J1824-2452B;7.798;-5.580;276.13670833;-24.86977778;0.006547;
2082;J1824-2452C;7.798;-5.580;276.13670833;-24.86977778;0.004159;
2083;J1824-2452D;7.798;-5.580;276.13670833;-24.86977778;0.079832;
2084;J1824-2452E;7.798;-5.580;276.13670833;-24.86977778;0.005420;
2085;J1824-2452F;7.798;-5.580;276.13670833;-24.86977778;0.002451;
2086;J1824-2452G;7.798;-5.580;276.13670833;-24.86977778;0.005909;
2087;J1824-2452H;7.798;-5.580;276.13670833;-24.86977778;0.004629;
2088;J1824-2452I;7.798;-5.579;276.13554167;-24.86905556;0.003932;
2089;J1824-2452J;7.798;-5.580;276.13670833;-24.86977778;0.004039;
2090;J1824-2452K;7.798;-5.580;276.13670833;-24.86977778;0.004461;
2091;J1824-2452L;7.798;-5.580;276.13670833;-24.86977778;0.004100;
2092;J1824-2452M;7.800;-5.581;276.13826458;-24.86894444;0.004784;
2093;J1824-2452N;7.799;-5.582;276.13809083;-24.86996944;0.003353;
2094;J1824-2537;7.123;-5.918;276.12744583;-25.62194444;0.223320;
2095;B1822+00;30.001;5.856;276.31385216;0.07213930;0.778949;
2096;J1825-0319;27.045;4.138;276.48313792;-3.33265833;0.004554;
2097;B1822-09;21.449;1.324;276.37747500;-9.58922222;0.769021;
2098;J1825-1108;20.047;0.641;276.32625000;-11.14833333;1.925872;
2099;B1822-14;16.805;-1.001;276.26233333;-14.78160278;0.279198;
2100;J1825-31;2.400;-8.658;276.49166667;-31.03888889;2.382000;
2101;J1825-33;0.309;-9.697;276.50833333;-33.35000000;1.271200;
2102;B1823-11;19.800;0.293;276.52280293;-11.52878499;2.093136;
2103;J1826-1256;18.556;-0.377;276.53554167;-12.94250000;0.110239;
2104;B1823-13;18.001;-0.691;276.55489583;-13.57966667;0.101487;
2105;J1826-1419;17.398;-1.142;276.67662917;-14.32266667;0.770620;
2106;J1826-1526;16.358;-1.553;276.55250000;-15.43416667;0.382073;
2107;J1826-2415;8.553;-5.718;276.65010833;-24.26513889;0.004696;
2108;J1827-0750;23.176;1.803;276.76139583;-7.83866667;0.270502;
2109;J1827-0849;22.364;1.221;276.90166667;-8.82833333;0.002242;
2110;J1827-0934;21.724;0.841;276.94118333;-9.57122222;0.512548;
2111;B1824-10;21.286;0.798;276.77283123;-9.97864096;0.245757;
2112;J1827-1446;17.077;-1.503;276.85250000;-14.77444444;0.499187;
2113;J1828-0003g;30.310;4.994;277.22083333;-0.05000000;0.000000;
2114;J1828-0038g;29.716;4.867;277.06250000;-0.63333333;2.426000;
2115;J1828-0611;24.780;2.279;277.08631250;-6.19763889;0.269415;
2116;J1828+0625;36.069;8.014;277.12064458;6.41938389;0.003628;
2117;J1828-1007;21.324;0.424;277.12648333;-10.11947222;0.153197;
2118;J1828-1057;20.587;0.024;277.13850000;-10.95747222;0.246333;
2119;J1828-1101;20.495;0.043;277.07833333;-11.03078611;0.072057;
2120;J1828+1221;41.457;10.657;277.09233750;12.35580556;1.528295;
2121;J1828-1336;18.254;-1.243;277.17854167;-13.61250000;0.860332;
2122;J1828+1359;43.017;11.250;277.22224167;13.99315556;0.741640;
2123;J1828-2119;11.358;-4.734;277.08983333;-21.33222222;0.514523;
2124;J1829+0000;30.460;4.817;277.44641667;0.00236111;0.199147;
2125;J1829-0734;23.647;1.478;277.27237500;-7.57277778;0.318401;
2126;J1829-1011;21.329;0.262;277.27525000;-10.19027778;0.829166;
2127;B1826-17;14.604;-3.418;277.42973848;-17.85108318;0.307133;
2128;J1829+2456;53.343;15.612;277.39444500;24.93838694;0.041010;
2129;J1829+25;53.348;15.757;277.25000000;25.00000000;2.857000;
2130;J1830-0052;29.755;4.251;277.62791667;-0.88166667;0.345698;
2131;J1830-0131;29.156;3.994;277.58171667;-1.53002778;0.152512;
2132;J1830-10;21.036;-0.169;277.52500000;-10.65000000;0.245260;
2133;B1828-11;20.812;-0.478;277.69795833;-10.99070000;0.405073;
2134;J1830-1135;20.193;-0.590;277.50716667;-11.59222222;6.221553;
2135;J1830-1313;18.824;-1.490;277.67491667;-13.22116667;0.747188;
2136;J1830-1414;17.839;-1.813;277.50145833;-14.24361111;0.771493;
2137;J1831-04;26.607;2.486;277.75000000;-4.48333333;1.065578;
2138;J1831-0823;23.211;0.548;277.90139167;-8.38997222;0.612133;
2139;J1831-0952;21.897;-0.128;277.89293333;-9.86713889;0.067267;
2140;J1831-1223;19.618;-1.217;277.80345833;-12.39194444;2.857941;
2141;J1831-1329;18.716;-1.884;277.98316667;-13.49888889;2.165679;
2142;J1831-1423;17.870;-2.201;277.87125000;-14.39611111;0.507945;
2143;J1832+0029;31.247;4.360;278.21125000;0.49083333;0.533918;
2144;J1832-0644;24.806;1.070;278.17779167;-6.73383333;0.744295;
2145;B1829-08;23.272;0.298;278.15422083;-8.45102778;0.647326;
2146;J1832-0836;23.109;0.257;278.11496870;-8.61528710;0.002719;
2147;B1829-10;21.587;-0.597;278.17027782;-10.35910417;0.330354;
2148;J1832+27;56.479;16.252;278.04166667;27.96666667;0.631800;
2149;J1832-28;5.142;-8.897;278.12500000;-28.71666667;0.199300;
2150;J1833-0209;28.918;3.094;278.27254583;-2.15455556;0.291931;
2151;B1831-03;27.657;2.272;278.42456042;-3.65118278;0.686733;
2152;J1833-0556;25.623;1.232;278.41200000;-5.93472222;1.521545;
2153;J1833-0559;25.514;1.321;278.28166667;-5.99027778;0.483459;
2154;B1830-08;23.386;0.063;278.41778333;-8.45877778;0.085288;
2155;J1833-0831;23.340;0.020;278.43487500;-8.51880556;7.565408;
2156;J1833-1034;21.501;-0.885;278.38987500;-10.56875000;0.061884;
2157;J1833-1055;21.231;-1.140;278.49333333;-10.92527778;0.633640;
2158;J1833-3840;356.011;-13.260;278.26916667;-38.67944444;0.001866;
2159;B1828-60;334.827;-21.195;278.31166667;-60.38444444;1.889436;
2160;B1831-00;30.812;3.732;278.57190000;-0.18146683;0.520954;
2161;J1834-0031;30.570;3.449;278.71288750;-0.52619444;0.329532;
2162;B1831-04;27.042;1.749;278.60667774;-4.43773271;0.290108;
2163;J1834-0602;25.640;0.965;278.65820833;-6.04305556;0.487914;
2164;J1834-0633;25.173;0.763;278.62187500;-6.55030556;0.317315;
2165;J1834-0731;24.288;0.366;278.56654167;-7.51831389;0.512995;
2166;J1834-0742;24.151;0.223;278.63050000;-7.70572222;0.788354;
2167;J1834-0812;23.709;0.001;278.62416667;-8.20000000;0.491142;
2168;J1834-0845;23.250;-0.341;278.71715833;-8.76556111;2.482302;
2169;J1834-09;22.789;-0.505;278.65000000;-9.25000000;0.512327;
2170;J1834+10;40.638;8.608;278.61250000;10.73333333;1.172719;
2171;J1834-1202;20.287;-1.743;278.59633333;-12.04066667;0.610259;
2172;J1834-1710;15.768;-4.206;278.72250417;-17.18055556;0.358306;
2173;J1834-1855;14.189;-4.977;278.69141667;-18.93305556;1.465656;
2174;J1835-0114;29.990;3.007;278.84132458;-1.24266944;0.005116;
2175;J1835-0349;27.681;1.858;278.80394167;-3.81941667;0.841865;
2176;J1835-0522;26.296;1.164;278.78383333;-5.36888889;1.087749;
2177;J1835-0600;25.758;0.829;278.83437500;-6.00000000;2.221787;
2178;B1832-06;25.093;0.552;278.77317417;-6.71843330;0.305830;
2179;J1835-0847;23.331;-0.548;278.94050000;-8.78888889;0.846494;
2180;J1835-0924;22.767;-0.804;278.90841667;-9.40750000;0.859192;
2181;J1835-09242;22.739;-0.744;278.84092500;-9.40441667;0.235249;
2182;J1835-0928;22.684;-0.774;278.84258333;-9.46722222;0.621734;
2183;J1835-0944;22.487;-0.989;278.94438750;-9.74088889;0.145347;
2184;J1835-0946;22.451;-0.999;278.93691667;-9.77722222;0.379536;
2185;J1835-1020;21.980;-1.302;278.98991000;-10.33458333;0.302450;
2186;J1835-1106;21.222;-1.513;278.82670833;-11.10447222;0.165918;
2187;J1835-1548;17.094;-3.784;278.95970833;-15.81055556;0.670486;
2188;J1835-3259A;1.532;-11.371;278.93333333;-32.99027778;0.003889;
2189;J1835-3259B;1.534;-11.376;278.93946000;-32.99041111;0.001830;
2190;B1834-04;27.167;1.130;279.21579339;-4.61046591;0.354237;
2191;J1836-0517;26.510;0.915;279.10500000;-5.29305556;0.457245;
2192;B1834-10;22.263;-1.415;279.22469117;-10.13565277;0.562711;
2193;J1836-11;21.153;-1.768;279.02500000;-11.28333333;0.496193;
2194;J1836-1324;19.348;-2.910;279.21786250;-13.40933333;0.178756;
2195;J1836-2354A;9.886;-7.561;279.10602167;-23.91455278;0.003354;
2196;J1836-2354B;9.890;-7.554;279.10146250;-23.90797222;0.003232;
2197;J1836+51;79.890;23.083;279.00000000;51.00000000;0.692000;
2198;J1836+5925;88.875;24.999;279.05697500;59.42504167;0.173264;
2199;J1837+0033g;31.853;3.311;279.42083333;0.55000000;0.418140;
2200;J1837-0045;30.675;2.749;279.38397519;-0.75295649;0.617037;
2201;J1837+0053;32.129;3.511;279.36854167;0.88694444;0.473513;
2202;J1837-0559;26.001;0.379;279.34855000;-5.99127778;0.201064;
2203;J1837-0604;25.960;0.265;279.43145833;-6.08027778;0.096313;
2204;B1834-06;25.191;0.002;279.31104310;-6.88392099;1.905809;
2205;J1837-0822;23.918;-0.772;279.41522500;-8.37011111;1.099196;
2206;J1837+1221;42.411;8.738;279.27966667;12.36500000;1.963532;
2207;J1837-1243;19.983;-2.662;279.28920833;-12.73222222;1.876019;
2208;J1837-1837;14.807;-5.498;279.47604167;-18.61888889;0.618358;
2209;J1838+0022g;31.771;3.068;279.60000000;0.36666667;0.005090;
2210;J1838+0027g;31.824;3.147;279.55416667;0.45000000;0.054130;
2211;J1838+0044g;32.073;3.283;279.54583333;0.73333333;2.203170;
2212;J1838-01;30.550;2.414;279.62500000;-1.01666667;0.183295;
2213;J1838-0107;30.467;2.327;279.66426250;-1.13017778;0.444426;
2214;J1838-0453;27.070;0.708;279.54750000;-4.89036667;0.380866;
2215;J1838-0537;26.508;0.209;279.73341667;-5.61916667;0.145754;
2216;J1838-0549;26.295;0.183;279.65860417;-5.82002778;0.235311;
2217;J1838-0624;25.792;-0.140;279.71575000;-6.41500000;0.927178;
2218;J1838-0655;25.246;-0.196;279.51304167;-6.92594444;0.070498;
2219;J1838-1046;21.862;-2.049;279.61033333;-10.78250000;1.218354;
2220;J1838+1523;45.347;9.694;279.69491667;15.39038889;0.549161;
2221;J1838+1650;46.667;10.331;279.67942500;16.83779167;1.901967;
2222;J1838-1849;14.686;-5.734;279.64079167;-18.83305556;0.488242;
2223;J1838+50;79.823;22.739;279.50000000;50.85000000;2.577223;
2224;J1839-0141;30.014;1.965;279.77910333;-1.69888889;0.933266;
2225;J1839-0223;29.500;1.461;279.99180000;-2.38597222;1.266790;
2226;J1839-0321;28.601;1.095;279.90633333;-3.35300000;0.238782;
2227;J1839-0332;28.462;0.934;279.98576250;-3.54961111;2.675682;
2228;J1839-0402;28.016;0.730;279.96275000;-4.04025000;0.520940;
2229;J1839-0436;27.407;0.654;279.75026667;-4.61597222;0.149461;
2230;J1839-0459;27.147;0.321;279.92757917;-4.99966667;0.585319;
2231;J1839-0627;25.807;-0.266;279.83525000;-6.45944444;0.484914;
2232;J1839-0643;25.547;-0.350;279.79084583;-6.72922222;0.449548;
2233;J1839-0905;23.533;-1.591;279.97275000;-9.08725000;0.418975;
2234;J1839-1238;20.347;-3.180;279.93211667;-12.64463889;1.911428;
2235;J1840+0012g;31.899;2.454;280.20416667;0.20000000;0.005340;
2236;J1840+0214;33.696;3.443;280.14202917;2.24852778;0.797478;
2237;J1840-0245g;29.207;1.236;280.05833333;-2.75000000;1.502000;
2238;J1840-0445;27.486;0.203;280.18958333;-4.75222222;0.422316;
2239;J1840-0559;26.345;-0.281;280.09658333;-5.98783333;0.859368;
2240;J1840-0626;25.933;-0.461;280.06795833;-6.43761111;1.893353;
2241;J1840-0643;25.662;-0.567;280.03725083;-6.72668333;0.035578;
2242;J1840-0753;24.698;-1.242;280.19833333;-7.89222222;0.437869;
2243;J1840-0809;24.441;-1.308;280.13902083;-8.15100556;0.955673;
2244;J1840-0815;24.314;-1.283;280.05731667;-8.25246667;1.096441;
2245;J1840-0840;24.010;-1.616;280.21625000;-8.67472222;5.309377;
2246;J1840-1122;21.559;-2.745;280.10027500;-11.36963889;0.940962;
2247;J1840-1207;20.940;-3.197;280.22409167;-12.12572222;0.754470;
2248;J1840-1419;18.944;-4.119;280.13766667;-14.31847222;6.597563;
2249;B1839+56;86.078;23.819;280.18557167;56.68190333;1.652862;
2250;J1841+0130;33.116;2.942;280.32400417;1.50469444;0.029773;
2251;J1841-0157;30.099;1.216;280.48419583;-1.96516667;0.663321;
2252;J1841-0310;28.968;0.776;280.35787500;-3.17250000;1.657656;
2253;J1841-0345;28.424;0.437;280.41116667;-3.81183333;0.204068;
2254;J1841-04;27.490;0.090;280.29166667;-4.80000000;*;
2255;B1838-04;27.818;0.279;280.27359583;-4.42208333;0.186149;
2256;J1841-0456;27.387;-0.007;280.33059583;-4.93643333;11.788978;
2257;J1841-0500;27.323;-0.034;280.32558333;-5.00541667;0.912916;
2258;J1841-0524;27.024;-0.333;280.45550000;-5.40819444;0.445810;
2259;B1839+09;40.078;6.278;280.48316578;9.20204287;0.381319;
2260;J1841-1404;19.277;-4.227;280.39291667;-14.07194444;1.334557;
2261;J1841-7845;315.460;-26.082;280.35791667;-78.75416667;0.353603;
2262;J1842+0114g;32.979;2.614;280.55416667;1.23333333;4.140000;
2263;J1842-0153;30.283;1.022;280.74112500;-1.89075000;1.054228;
2264;J1842+0257;34.558;3.336;280.62887500;2.96633333;3.088256;
2265;J1842-0309;29.078;0.584;280.57925000;-3.16277778;0.404920;
2266;J1842+0358;35.434;3.846;280.57092500;3.97647222;0.233326;
2267;B1839-04;28.347;0.174;280.61037500;-4.00042222;1.839945;
2268;J1842-0415;28.086;0.111;280.54703750;-4.26061111;0.526682;
2269;J1842-0612;26.413;-0.898;280.67937500;-6.21000000;0.564475;
2270;J1842+0638;37.801;5.075;280.54167500;6.63750000;0.313016;
2271;J1842-0800;24.829;-1.766;280.72892917;-8.01486111;1.255469;
2272;J1842-0905;23.809;-2.137;280.59229167;-9.09166667;0.344646;
2273;J1842+1332;44.054;8.074;280.62483333;13.53375000;0.471604;
2274;J1842-27;6.745;-10.465;280.50833333;-27.97194444;0.815269;
2275;J1842-39;356.427;-14.980;280.50000000;-39.00000000;0.374000;
2276;J1843-0000;32.013;1.768;280.86652083;-0.01152778;0.880334;
2277;J1843-0050;31.295;1.360;280.90300000;-0.83611111;0.782598;
2278;J1843-0051g;31.274;1.371;280.88333333;-0.85000000;0.580000;
2279;J1843+0119;33.195;2.392;280.84958333;1.32419444;1.266998;
2280;J1843-0137;30.543;1.087;280.80262500;-1.62952778;0.669872;
2281;J1843-0211;30.084;0.768;280.87636667;-2.18411111;2.027524;
2282;J1843-0355;28.484;0.056;280.77776250;-3.93238889;0.132314;
2283;J1843-0408;28.374;-0.172;280.93100000;-4.13444444;0.781934;
2284;J1843-0459;27.581;-0.505;280.86517917;-4.99177778;0.754963;
2285;J1843-0510;27.391;-0.520;280.79055000;-5.16791667;0.671614;
2286;J1843-0702;25.741;-1.426;280.84349583;-7.04850000;0.191615;
2287;J1843-0744;25.092;-1.680;280.77286250;-7.74169444;0.475393;
2288;J1843-0757;24.951;-1.880;280.88775000;-7.95916667;2.031940;
2289;J1843-0806;24.806;-1.934;280.86964583;-8.11247222;0.536414;
2290;J1843-1113;22.055;-3.397;280.92192465;-11.22529683;0.001846;
2291;J1843-1448;18.782;-4.871;280.75572917;-14.80350278;0.005471;
2292;J1843-1507;18.559;-5.129;280.89002917;-15.11750000;0.583550;
2293;J1843+2024;50.444;10.846;280.85908333;20.41516667;3.406539;
2294;J1843-40;355.011;-15.771;280.76250000;-40.56416667;0.324187;
2295;J1844+00;32.624;1.880;281.04583333;0.58333333;0.460503;
2296;J1844+0028g;32.580;1.740;281.15000000;0.48000000;0.003570;
2297;J1844-0030;31.710;1.271;281.17124583;-0.50716667;0.641098;
2298;J1844+0115;33.283;2.079;281.16894750;1.25971500;0.004186;
2299;B1842-02;29.727;0.235;281.18739664;-2.74470269;0.507722;
2300;J1844-0256;29.574;0.119;281.22083333;-2.93333333;0.272963;
2301;J1844-03;29.523;0.074;281.23750000;-3.00000000;6.971270;
2302;J1844-0302;29.395;0.243;281.02882500;-3.03644444;1.198630;
2303;J1844-0310;29.343;0.036;281.18950000;-3.17697222;0.525049;
2304;J1844-0346;28.787;-0.191;281.13704167;-3.77516667;0.112855;
2305;B1841-04;28.096;-0.548;281.13938487;-4.55344819;0.991027;
2306;J1844-0452;27.752;-0.576;281.00641667;-4.87247222;0.269443;
2307;J1844-0502;27.670;-0.769;281.14150000;-5.03347222;0.335163;
2308;B1841-05;27.073;-0.941;281.02133333;-5.64280556;0.255704;
2309;B1842+14;45.557;8.149;281.22872750;14.90392222;0.375463;
2310;J1844+21;51.826;11.333;281.00000000;21.85000000;0.595900;
2311;J1844+41;70.472;18.685;281.18750000;41.28333333;0.915700;
2312;J1845-0008g;32.094;1.342;281.28333333;-0.13333333;1.268000;
2313;J1845-0028g;31.859;1.071;281.41666667;-0.46666667;0.084500;
2314;J1845-0316;29.390;-0.255;281.47041667;-3.26805556;0.207636;
2315;J1845+0326g;35.337;2.840;281.42500000;3.43333333;0.968000;
2316;J1845+0417g;36.078;3.259;281.38750000;4.28333333;1.697000;
2317;B1842-04;28.193;-0.785;281.39462421;-4.57494968;0.486751;
2318;J1845-0545;27.150;-1.337;281.41037500;-5.75505556;1.092348;
2319;J1845+0623;37.923;4.308;281.28579167;6.39933333;1.421654;
2320;J1845-0635;26.348;-1.603;281.28085833;-6.58983333;0.340528;
2321;J1845-0743;25.428;-2.304;281.48826375;-7.72738056;0.104695;
