NAME,RAJD,DECJD,P0,S1400,DIST,DIST_DM,
J1818-0151,274.60737500,-1.86500000,0.837535,0.09,19.138,19.138,
J1818-1116,274.61020833,-11.27472222,0.544800,0.50,13.007,13.007,
B1815-14,274.59902500,-14.37686389,0.291489,9.60,5.440,5.440,
J1818-1448,274.61629167,-14.81055556,0.281371,0.19,4.997,4.997,
J1818-1519,274.56083333,-15.32861111,0.939690,2.10,5.362,5.362,
J1818-1541,274.65633333,-15.69583333,0.551134,1.00,4.792,4.792,
J1818-1556,274.71645833,-15.93444444,0.952709,0.49,3.464,3.464,
J1818-1607,274.50080583,-16.13139025,1.363492,0.20,4.808,4.808,
J1819-0925,274.96059167,-9.43052778,0.852047,0.72,13.840,13.840,
J1819-1008,274.91660833,-10.14111111,0.301490,0.35,13.539,13.539,
J1819-1114,274.86991667,-11.24527778,0.294163,1.07,5.795,5.795,
J1819-1131,274.99229167,-11.52472222,1.388137,0.15,16.385,16.385,
J1819+1305,274.98427500,13.08756944,1.060364,1.10,4.047,4.047,
J1819-1318,274.93191667,-13.31166667,1.515696,0.16,0.811,0.811,
J1819-1408,274.98666667,-14.13377778,1.788490,0.50,8.976,8.976,
J1819-1458,274.89233333,-14.96666667,4.263213,*,3.301,3.301,
J1819-1510,274.97371250,-15.17238889,0.226539,0.60,4.123,4.123,
J1819-17,274.87500000,-17.08333333,2.352135,0.14,1.881,1.881,
J1819-1717,274.93083333,-17.28777778,0.393522,0.26,4.793,4.793,
J1819-37,274.75000000,-37.00000000,0.632000,*,2.712,2.712,
B1818-04,275.21913917,-4.46047556,0.598082,10.07,2.857,2.918,
J1820-0509,275.09470000,-5.16069444,0.337321,0.25,3.297,3.297,
B1817-13,275.08233150,-13.77091020,0.921460,2.00,5.862,5.862,
J1820-1529,275.17212500,-15.49507222,0.333254,0.83,5.195,5.195,
B1817-18,275.16286537,-18.30090532,0.309905,1.50,14.039,14.039,
J1821+0155,275.41201533,1.92277583,0.033781,0.29,1.723,1.723,
J1821-0256,275.29295833,-2.94405556,0.414111,0.19,3.160,3.160,
J1821-0331,275.43625000,-3.52019444,0.902316,0.20,7.556,7.556,
J1821-1419,275.39291667,-14.32388889,1.656010,0.20,6.129,6.129,
J1821-1432,275.41573750,-14.54811111,1.915131,0.22,4.540,4.540,
J1821+1715,275.30626250,17.26307222,1.366682,*,4.140,4.140,
J1821+4147,275.46810731,41.78404269,1.261857,*,4.444,4.444,
J1822+02,275.50000000,2.00000000,1.508000,*,5.411,5.411,
J1822+0705,275.57684107,7.08861714,1.362817,*,2.873,2.873,
J1822-0719,275.61697083,-7.33194444,0.499076,*,4.611,4.611,
J1822-0848,275.71608333,-8.81638889,0.834839,0.04,3.826,3.826,
J1822-0902,275.64893750,-9.04975000,0.148895,*,15.673,15.673,
J1822-0907,275.66583333,-9.12666667,0.974700,0.12,16.078,16.078,
J1822+1120,275.56083333,11.34894444,1.787037,*,7.776,7.776,
J1822-1252,275.67375000,-12.88027778,2.071040,0.25,6.404,6.404,
B1820-14,275.72517768,-14.00066746,0.214771,0.80,4.753,4.753,
J1822-1604,275.57500000,-16.07411111,8.437721,*,*,*,
J1822-1617,275.65250000,-16.29305556,0.831156,0.20,14.868,14.868,
B1819-22,275.74564215,-22.94183603,1.874269,3.80,3.260,3.260,
J1822+2617,275.68674583,26.29078611,0.591418,*,7.861,7.861,
J1822-4209,275.54731667,-42.15305000,0.456512,0.90,3.687,3.687,
J1823-0154,275.96727520,-1.90127008,0.759777,0.78,5.271,5.271,
B1821+05,275.87905458,5.84008611,0.752907,1.70,2.000,3.088,
B1820-11,275.91794458,-11.25313535,0.279829,3.20,5.371,5.371,
J1823-1126,275.83275000,-11.43444444,1.846534,0.51,9.274,9.274,
J1823-1347,275.85104167,-13.79833333,0.617107,0.41,5.873,5.873,
J1823-1526,275.83925000,-15.43944444,1.625405,0.47,8.157,8.157,
J1823-1807,275.79033333,-18.12583333,1.636792,0.39,10.147,10.147,
B1820-30A,275.91869588,-30.36114639,0.005440,0.72,8.020,3.145,
B1820-30B,275.92310625,-30.36137222,0.378596,0.07,8.020,3.152,
J1823-3021C,275.92146500,-30.36068056,0.405936,*,8.020,3.146,
J1823-3021D,275.91888000,-30.36212778,0.003020,*,8.020,3.142,
J1823-3021E,275.91220833,-30.37286111,0.004394,*,8.020,3.372,
J1823-3021F,275.91945833,-30.36108333,0.004850,*,8.020,3.138,
J1823-3021G,275.91967208,-30.35989722,0.006091,0.05,8.020,3.118,
J1823-3021H,275.91866667,-30.36108333,0.005130,0.03,8.020,3.144,
B1820-31,275.94495157,-31.11381963,0.284054,5.60,1.586,1.586,
J1823-3543,275.89583333,-35.74500000,0.002370,*,*,*,
J1824-0127,276.22262500,-1.46427778,2.499470,0.59,2.219,2.219,
J1824-0132,276.23156250,-1.54000000,0.223729,0.12,3.096,3.096,
J1824-0621,276.06591475,-6.36577550,0.003233,0.11,3.535,3.535,
J1824+1014,276.06221667,10.24550556,0.004066,*,2.904,2.904,
B1821-11,276.12307874,-11.31183739,0.435759,1.30,6.003,6.003,
J1824-1159,276.23396250,-11.99816667,0.362492,0.70,4.457,4.457,
J1824-1350,276.20908750,-13.83916667,1.396599,0.08,4.693,4.693,
J1824-1423,276.23911250,-14.38480556,0.359394,0.80,4.548,4.548,
J1824-1500,276.05875000,-15.00916667,0.412230,0.16,6.078,6.078,
B1821-19,276.00233333,-19.76760000,0.189337,7.80,3.700,5.599,
J1824-2233,276.04300000,-22.55305556,1.161743,0.22,4.597,4.597,
J1824-2328,276.11933333,-23.47138889,1.505875,0.32,8.965,8.965,
B1821-24A,276.13336627,-24.86968846,0.003054,2.30,5.370,3.702,
J1824-2452B,276.13670833,-24.86977778,0.006547,*,5.370,3.681,
J1824-2452C,276.13670833,-24.86977778,0.004159,*,5.370,3.750,
J1824-2452D,276.13670833,-24.86977778,0.079832,*,5.370,3.681,
J1824-2452E,276.13670833,-24.86977778,0.005420,*,5.370,3.698,
J1824-2452F,276.13670833,-24.86977778,0.002451,*,5.370,3.953,
J1824-2452G,276.13670833,-24.86977778,0.005909,*,5.370,3.675,
J1824-2452H,276.13670833,-24.86977778,0.004629,*,5.370,3.800,
J1824-2452I,276.13554167,-24.86905556,0.003932,*,5.370,3.653,
J1824-2452J,276.13670833,-24.86977778,0.004039,*,5.370,3.664,
J1824-2452K,276.13670833,-24.86977778,0.004461,*,5.370,3.698,
J1824-2452L,276.13670833,-24.86977778,0.004100,*,5.370,3.654,
J1824-2452M,276.13826458,-34.86894444,0.004784,*,5.370,8.360,
J1824-2452N,276.13809083,-25.86996944,0.003353,*,5.370,4.072,
J1824-2537,276.12744583,-25.62194444,0.223320,*,7.301,7.301,
B1822+00,276.31385216,0.07213930,0.778949,0.40,1.861,1.861,
J1825-0319,276.48313792,-3.33265833,0.004554,0.18,3.862,3.862,
B1822-09,276.37747500,-9.58922222,0.769021,10.20,0.300,0.262,
J1825-1108,276.32625000,-11.14833333,1.925872,0.13,2.750,2.750,
B1822-14,276.26233333,-14.78160278,0.279198,2.90,4.440,4.440,
J1825-31,276.49166667,-31.03888889,2.382000,*,3.967,3.967,
J1825-33,276.50833333,-33.35000000,1.271200,*,1.238,1.238,
B1823-11,276.52280293,-11.52878499,2.093136,0.71,3.976,3.976,
J1826-1256,276.53554167,-12.94250000,0.110224,*,1.550,*,
B1823-13,276.55489583,-13.57966667,0.101487,4.70,3.606,3.606,
J1826-1419,276.67662917,-14.32266667,0.770620,*,3.243,3.243,
J1826-1526,276.55250000,-15.43416667,0.382073,0.46,14.919,14.919,
J1826-2415,276.65010833,-24.26513889,0.004696,0.49,2.753,2.753,
J1827-0750,276.76139583,-7.83866667,0.270502,2.90,9.830,9.830,
J1827-0849,276.90166667,-8.82833333,0.002240,*,*,*,
J1827-0934,276.94118333,-9.57122222,0.512548,0.29,4.068,4.068,
B1824-10,276.77283123,-9.97864096,0.245757,2.20,5.034,5.034,
J1827-1446,276.85250000,-14.77444444,0.499187,*,*,*,
J1828-0611,277.08631250,-6.19763889,0.269415,1.50,12.114,12.114,
J1828+0625,277.12064458,6.41938389,0.003628,0.32,1.000,1.000,
J1828-1007,277.12648333,-10.11947222,0.153197,0.21,4.014,4.014,
J1828-1057,277.13850000,-10.95747222,0.246333,0.33,3.648,3.648,
J1828-1101,277.07833333,-11.03078611,0.072057,2.30,4.767,4.767,
J1828+1221,277.09233750,12.35580556,1.528295,0.50,3.849,3.849,
J1828-1336,277.17854167,-13.61250000,0.860332,0.26,7.949,7.949,
J1828+1359,277.22224167,13.99315556,0.741640,*,2.754,2.754,
J1828-2119,277.08983333,-21.33222222,0.514523,0.38,17.961,17.961,
J1829+0000,277.44641667,0.00236111,0.199147,0.54,4.353,4.353,
J1829-0734,277.27237500,-7.57277778,0.318401,0.45,6.094,6.094,
J1829-1011,277.27525000,-10.19027778,0.829166,0.25,4.938,4.938,
B1826-17,277.42973848,-17.85108318,0.307133,11.00,5.915,5.915,
J1829+2456,277.39444500,24.93838694,0.041010,0.04,0.909,0.909,
J1829+25,277.25000000,25.00000000,2.857000,*,8.926,8.926,
J1830-0052,277.62791667,-0.88166667,0.345698,0.04,10.252,10.252,
J1830-0131,277.58171667,-1.53002778,0.152512,0.35,3.502,3.502,
J1830-10,277.52500000,-10.65000000,0.245260,0.10,3.420,3.420,
B1828-11,277.69795833,-10.99070000,0.405073,1.50,3.147,3.147,
J1830-1135,277.50716667,-11.59222222,6.221553,1.10,3.757,3.757,
J1830-1313,277.67491667,-13.22116667,0.747188,0.26,12.631,12.631,
J1830-1414,277.50145833,-14.24361111,0.771493,0.10,10.100,10.100,
J1831-04,277.75000000,-4.48333333,1.065578,*,4.910,4.910,
J1831-0823,277.90139167,-8.38997222,0.612133,1.00,3.886,3.886,
J1831-0952,277.89293333,-9.86713889,0.067267,0.35,3.683,3.683,
J1831-1223,277.80345833,-12.39194444,2.857941,1.20,4.875,4.875,
J1831-1329,277.98316667,-13.49888889,2.165679,0.50,6.314,6.314,
J1831-1423,277.87125000,-14.39611111,0.507945,0.19,10.121,10.121,
J1832+0029,278.21125000,0.49083333,0.533918,0.14,1.120,1.120,
J1832-0644,278.17779167,-6.73383333,0.744295,0.70,10.253,10.253,
B1829-08,278.15422083,-8.45102778,0.647326,4.00,5.200,4.046,
J1832-0836,278.11496870,-8.61528710,0.002719,0.92,2.083,0.807,
B1829-10,278.17027782,-10.35910417,0.330354,1.90,4.685,4.685,
J1832+27,278.04166667,27.96666667,0.631800,*,3.717,3.717,
J1832-28,278.12500000,-28.71666667,0.199300,*,8.166,8.166,
J1833-0209,278.27254583,-2.15455556,0.291931,0.06,13.360,13.360,
B1831-03,278.42456042,-3.65118278,0.686733,2.80,2.500,5.176,
J1833-0556,278.41200000,-5.93472222,1.521545,0.20,9.390,9.390,
J1833-0559,278.28166667,-5.99027778,0.483459,0.60,6.827,6.827,
B1830-08,278.41778333,-8.45877778,0.085288,6.90,4.500,4.381,
J1833-0831,278.43487500,-8.51880556,7.565408,*,*,*,
J1833-1034,278.38987500,-10.56875000,0.061884,0.07,4.100,3.355,
J1833-1055,278.49333333,-10.92527778,0.633640,0.50,7.698,7.698,
J1833-3840,278.26916667,-38.67944444,0.001870,*,4.645,4.645,
B1828-60,278.31166667,-60.38444444,1.889436,1.46,1.336,1.336,
B1831-00,278.57190000,-0.18146683,0.520954,0.29,3.352,3.352,
J1834-0031,278.71288750,-0.52619444,0.329532,0.17,4.675,4.675,
B1831-04,278.60667774,-4.43773271,0.290108,19.69,2.491,2.491,
J1834-0602,278.65820833,-6.04305556,0.487914,0.80,6.340,6.340,
J1834-0633,278.62187500,-6.55030556,0.317315,0.28,8.354,8.354,
J1834-0731,278.56654167,-7.51831389,0.512995,1.30,4.072,4.072,
J1834-0742,278.63050000,-7.70572222,0.788354,0.35,4.909,4.909,
J1834-0812,278.62416667,-8.20000000,0.491142,*,5.953,5.953,
J1834-0845,278.71715833,-8.76556111,2.482302,*,*,*,
J1834-09,278.65000000,-9.25000000,0.512327,0.17,4.851,4.851,
J1834+10,278.61250000,10.73333333,1.172719,*,4.115,4.115,
J1834-1202,278.59633333,-12.04066667,0.610259,0.70,6.117,6.117,
J1834-1710,278.72250417,-17.18055556,0.358306,0.70,3.405,3.405,
J1834-1855,278.69141667,-18.93305556,1.465656,0.39,8.114,8.114,
J1835-0114,278.84132458,-1.24266944,0.005116,0.37,3.457,3.457,
J1835-0349,278.80394167,-3.81941667,0.841865,0.16,5.510,5.510,
J1835-0522,278.78383333,-5.36888889,1.087749,0.23,8.791,8.791,
J1835-0600,278.83437500,-6.00000000,2.221787,*,10.644,10.644,
B1832-06,278.77317417,-6.71843330,0.305830,2.30,5.028,5.028,
J1835-0847,278.94050000,-8.78888889,0.846494,0.40,6.144,6.144,
J1835-0924,278.90841667,-9.40750000,0.859192,0.55,5.043,5.043,
J1835-09242,278.84092500,-9.40441667,0.235249,*,5.062,5.062,
J1835-0928,278.84258333,-9.46722222,0.621734,*,4.881,4.881,
J1835-0944,278.94438750,-9.74088889,0.145347,0.60,4.215,4.215,
J1835-0946,278.93691667,-9.77722222,0.379536,0.18,3.633,3.633,
J1835-1020,278.98991000,-10.33458333,0.302450,1.90,2.909,2.909,
J1835-1106,278.82670833,-11.10447222,0.165918,2.50,3.159,3.159,
J1835-15,278.97500000,-15.59027778,*,*,0.789,0.789,
J1835-1548,278.95970833,-15.81055556,0.670486,0.06,19.572,19.572,
J1835-3259A,278.93333333,-32.99027778,0.003889,*,9.460,2.711,
J1835-3259B,278.93946000,-32.99041111,0.001830,*,9.460,2.720,
B1834-04,279.21579339,-4.61046591,0.354237,2.00,4.358,4.358,
J1836-0517,279.10500000,-5.29305556,0.457245,0.15,8.315,8.315,
B1834-10,279.22469117,-10.13565277,0.562711,4.80,5.343,5.343,
J1836-11,279.02500000,-11.28333333,0.496193,0.12,6.066,6.066,
J1836-1324,279.21786250,-13.40933333,0.178756,0.10,3.638,3.638,
J1836-2354A,279.10602167,-23.91455278,0.003354,0.20,3.303,3.269,
J1836-2354B,279.10146250,-23.90797222,0.003232,0.04,3.303,3.465,
J1836+51,279.00000000,51.00000000,0.692000,*,5.258,5.258,
J1836+5925,279.05697500,59.42504167,0.173264,*,0.300,*,
J1837+0033g,279.42083333,0.55000000,0.418140,0.01,5.483,5.483,
J1837-0045,279.38397519,-0.75295649,0.617037,0.50,3.145,3.145,
J1837+0053,279.36854167,0.88694444,0.473513,0.34,4.250,4.250,
J1837-0559,279.34855000,-5.99127778,0.201064,0.58,4.315,4.315,
J1837-0604,279.43145833,-6.08027778,0.096294,0.75,4.779,4.779,
B1834-06,279.31104310,-6.88392099,1.905809,3.50,4.137,4.137,
J1837-0822,279.41522500,-8.37011111,1.099196,0.20,5.239,5.239,
J1837+1221,279.27966667,12.36500000,1.963532,0.50,6.603,6.603,
J1837-1243,279.28920833,-12.73222222,1.876019,0.17,8.270,8.270,
J1837-1837,279.47604167,-18.61888889,0.618358,0.40,3.232,3.232,
J1838+0022g,279.60000000,0.36666667,0.005090,0.03,4.071,4.071,
J1838+0027g,279.55416667,0.45000000,0.054130,0.01,5.802,5.802,
J1838+0044g,279.54583333,0.73333333,2.203170,0.07,6.922,6.922,
J1838-01,279.62500000,-1.01666667,0.183295,0.30,7.777,7.777,
J1838-0107,279.66426250,-1.13017778,0.444426,0.05,6.096,6.096,
J1838-0453,279.54750000,-4.89036667,0.380866,0.40,6.629,6.629,
J1838-0537,279.73341667,-5.61916667,0.145708,*,*,*,
J1838-0549,279.65860417,-5.82002778,0.235311,0.42,4.061,4.061,
J1838-0624,279.71575000,-6.41500000,0.927178,0.16,4.545,4.545,
J1838-0655,279.51304167,-6.92594444,0.070498,*,6.600,*,
J1838-1046,279.61033333,-10.78250000,1.218354,0.50,4.135,4.135,
J1838+1523,279.69491667,15.39038889,0.549161,*,3.514,3.514,
J1838+1650,279.67942500,16.83779167,1.901967,*,1.541,1.541,
J1838-1849,279.64079167,-18.83305556,0.488242,0.40,8.398,8.398,
J1838+50,279.50000000,50.85000000,2.577223,*,1.704,1.704,
J1839-0141,279.77910333,-1.69888889,0.933266,*,6.074,6.074,
J1839-0223,279.99180000,-2.38597222,1.266790,0.11,6.088,6.088,
J1839-0321,279.90633333,-3.35300000,0.238782,0.27,7.852,7.852,
J1839-0332,279.98576250,-3.54961111,2.675682,*,4.042,4.042,
J1839-0402,279.96275000,-4.04025000,0.520940,0.21,4.231,4.231,
J1839-0436,279.75026667,-4.61597222,0.149461,0.23,4.483,4.483,
J1839-0459,279.92757917,-4.99966667,0.585319,0.30,3.945,3.945,
J1839-0627,279.83525000,-6.45944444,0.484914,0.29,2.531,2.531,
J1839-0643,279.79084583,-6.72922222,0.449548,1.60,4.804,4.804,
J1839-0905,279.97275000,-9.08725000,0.418975,0.22,6.815,6.815,
J1839-1238,279.93211667,-12.64463889,1.911428,0.37,3.976,3.976,
J1840+0012g,280.20416667,0.20000000,0.005340,0.17,3.515,3.515,
J1840+0214,280.14202917,2.24852778,0.797478,0.07,5.846,5.846,
J1840-0445,280.18958333,-4.75222222,0.422316,0.37,4.557,4.557,
J1840-0559,280.09658333,-5.98783333,0.859368,0.31,4.225,4.225,
J1840-0626,280.06795833,-6.43761111,1.893353,0.16,5.727,5.727,
J1840-0643,280.03725083,-6.72668333,0.035578,1.20,4.990,4.990,
J1840-0753,280.19833333,-7.89222222,0.437869,0.37,14.281,14.281,
J1840-0809,280.13902083,-8.15100556,0.955673,2.50,5.742,5.742,
J1840-0815,280.05731667,-8.25246667,1.096441,1.90,4.195,4.195,
J1840-0840,280.21625000,-8.67472222,5.309377,1.72,5.450,5.450,
J1840-1122,280.10027500,-11.36963889,0.940962,0.13,9.981,9.981,
J1840-1207,280.22409167,-12.12572222,0.754470,0.22,10.764,10.764,
J1840-1419,280.13766667,-14.31847222,6.597563,*,0.721,0.721,
B1839+56,280.18557167,56.68190333,1.652862,4.00,1.449,2.189,
J1841+0130,280.32400417,1.50469444,0.029773,0.06,4.230,4.230,
J1841-0157,280.48419583,-1.96516667,0.663321,0.81,7.930,7.930,
J1841-0310,280.35787500,-3.17250000,1.657656,0.15,4.170,4.170,
J1841-0345,280.41116667,-3.81183333,0.204068,2.07,3.776,3.776,
J1841-04,280.29166667,-4.80000000,*,*,0.993,0.993,
B1838-04,280.27359583,-4.42208333,0.186149,3.30,4.399,4.399,
J1841-0456,280.33059583,-4.93643333,11.788978,*,9.600,*,
J1841-0500,280.32558333,-5.00541667,0.912916,*,4.969,4.969,
J1841-0524,280.45550000,-5.40819444,0.445749,0.20,4.125,4.125,
B1839+09,280.48316578,9.20204287,0.381319,1.70,1.664,1.664,
J1841-1404,280.39291667,-14.07194444,1.334557,0.18,14.205,14.205,
J1841-7845,280.35791667,-78.75416667,0.353603,0.40,2.459,2.459,
J1842-0153,280.74112500,-1.89075000,1.054228,0.60,6.875,6.875,
J1842+0257,280.62887500,2.96633333,3.088256,0.26,4.990,4.990,
J1842-0309,280.57925000,-3.16277778,0.404920,0.25,8.637,8.637,
J1842+0358,280.57092500,3.97647222,0.233326,0.09,4.329,4.329,
B1839-04,280.61037500,-4.00042222,1.839945,4.40,3.711,3.711,
J1842-0415,280.54703750,-4.26061111,0.526682,0.35,3.605,3.605,
J1842-0612,280.67937500,-6.21000000,0.564475,0.54,5.727,5.727,
J1842+0638,280.54167500,6.63750000,0.313016,0.21,15.962,15.962,
J1842-0800,280.72892917,-8.01486111,1.255469,0.10,3.946,3.946,
J1842-0905,280.59229167,-9.09166667,0.344646,1.04,9.713,9.713,
J1842+1332,280.62483333,13.53375000,0.471604,1.00,6.430,6.430,
J1842-27,280.50833333,-27.97194444,0.815269,*,2.573,2.573,
J1842-39,280.50000000,-39.00000000,0.374000,*,1.974,1.974,
J1843-0000,280.86652083,-0.01152778,0.880334,3.80,3.336,3.336,
J1843-0050,280.90300000,-0.83611111,0.782598,0.24,8.300,8.300,
J1843+0119,280.84958333,1.32419444,1.266998,0.06,6.069,6.069,
J1843-0137,280.80262500,-1.62952778,0.669872,0.26,7.662,7.662,
J1843-0211,280.87636667,-2.18411111,2.027524,0.93,5.931,5.931,
J1843-0355,280.77776250,-3.93238889,0.132314,0.89,5.798,5.798,
J1843-0408,280.93100000,-4.13444444,0.781934,0.17,3.983,3.983,
J1843-0459,280.86517917,-4.99177778,0.754963,1.90,4.887,4.887,
J1843-0510,280.79055000,-5.16791667,0.671614,0.07,4.068,4.068,
J1843-0702,280.84349583,-7.04850000,0.191615,0.27,4.285,4.285,
J1843-0744,280.77286250,-7.74169444,0.475393,0.17,7.053,7.053,
J1843-0806,280.86964583,-8.11247222,0.536414,0.36,4.314,4.314,
J1843-1113,280.92192465,-11.22529683,0.001846,0.10,1.260,1.706,
J1843-1448,280.75572917,-14.80350278,0.005471,0.49,3.473,3.473,
J1843-1507,280.89002917,-15.11750000,0.583550,0.17,12.020,12.020,
J1843+2024,280.85908333,20.41516667,3.406539,*,6.027,6.027,
J1843-40,280.76250000,-40.56416667,0.324187,*,3.908,3.908,
J1844+00,281.04583333,0.58333333,0.460503,8.60,6.860,6.860,
J1844+0028g,281.15000000,0.48000000,0.003570,0.05,4.570,4.570,
J1844-0030,281.17124583,-0.50716667,0.641098,0.42,10.411,10.411,
J1844+0115,281.16894750,1.25971500,0.004186,0.09,4.358,4.358,
B1842-02,281.18739664,-2.74470269,0.507722,1.10,4.894,4.894,
J1844-0256,281.22083333,-2.93333333,0.272963,0.59,6.030,6.030,
J1844-03,281.23750000,-3.00000000,6.971270,*,*,*,
J1844-0302,281.02882500,-3.03644444,1.198630,0.12,5.261,5.261,
J1844-0310,281.18950000,-3.17697222,0.525049,0.53,5.973,5.973,
J1844-0346,281.13704167,-3.77516667,0.112855,*,*,*,
B1841-04,281.13938487,-4.55344819,0.991027,1.10,3.074,3.074,
J1844-0452,281.00641667,-4.87247222,0.269443,0.19,5.684,5.684,
J1844-0502,281.14150000,-5.03347222,0.335163,0.40,4.578,4.578,
B1841-05,281.02133333,-5.64280556,0.255704,3.20,5.404,5.404,
B1842+14,281.22872750,14.90392222,0.375463,1.80,1.683,1.683,
J1844+21,281.00000000,21.85000000,0.595900,*,1.563,1.563,
J1844+41,281.18750000,41.28333333,0.915700,*,5.554,5.554,
J1845-0028g,281.41666667,-0.46666667,0.084500,0.01,5.336,5.336,
J1845-0316,281.47041667,-3.26805556,0.207636,0.35,5.063,5.063,
B1842-04,281.39462421,-4.57494968,0.486751,2.92,4.093,4.093,
J1845-0545,281.41037500,-5.75505556,1.092348,0.47,5.471,5.471,
J1845+0623,281.28579167,6.39933333,1.421654,0.33,4.918,4.918,
J1845-0635,281.28085833,-6.58983333,0.340528,0.36,9.407,9.407,
J1845-0743,281.48826375,-7.72738056,0.104695,3.00,7.113,7.113,
J1845-0826,281.27372083,-8.44436111,0.634354,0.33,5.011,5.011,
J1845-1114,281.44074167,-11.23638889,0.206220,0.52,6.715,6.715,
J1845-1351,281.29791667,-13.86513889,2.618918,0.33,9.175,9.175,
J1845+21,281.25000000,21.85000000,3.755600,*,2.684,2.684,
J1846+0051,281.68258750,0.86083333,0.434373,0.34,3.998,3.998,
J1846-0257,281.56454167,-2.96000000,4.476723,*,4.003,4.003,
J1846-0258,281.60391667,-2.97502778,0.326571,*,5.800,*,
J1846-0749,281.58226667,-7.82261111,0.350110,0.35,13.990,13.990,
J1846-07492,281.53332917,-7.82033333,0.861380,0.19,4.220,4.220,
J1846+0919,281.60833333,9.32944444,0.225551,*,1.530,*,
J1846-4249,281.50000000,-42.81666667,2.273000,0.20,3.744,3.744,
J1846-7403,281.55741667,-74.05111111,4.878839,2.90,25.000,25.000,
J1847+01,281.77083333,1.21666667,0.003463,*,0.893,0.893,
J1847+0110g,281.84583333,1.16666667,0.006530,0.04,4.582,4.582,
J1847-0130,281.89670833,-1.51277778,6.707046,0.33,5.801,5.801,
J1847+0133g,281.75416667,1.55000000,2.846910,0.01,4.858,4.858,
B1844-04,281.84517500,-4.03733333,0.597809,4.90,3.419,3.419,
J1847-0427,281.82858333,-4.46638889,0.259247,*,3.966,3.966,
J1847-0438,281.90802083,-4.63758333,0.957991,0.50,4.378,4.378,
J1847-0443,281.96604167,-4.72672222,0.340832,0.16,8.517,8.517,
J1847-0605,281.83779583,-6.08725000,0.778164,0.80,4.324,4.324,
J1847+0614g,281.89166667,6.23333333,1.663020,0.05,16.661,16.661,
J1848-0023,282.15787500,-0.38805556,0.537624,0.60,1.154,1.154,
J1848-0055,282.18958333,-0.93138889,0.274557,0.19,7.408,7.408,
B1845-01,282.09828958,-1.39953611,0.659432,15.20,4.400,3.529,
J1848+0127g,282.07916667,1.45000000,0.534020,0.04,2.451,2.451,
J1848+0150g,282.17916667,1.84000000,3.290150,0.01,10.029,10.029,
J1848+0351,282.17600000,3.85991667,0.191443,0.07,11.770,11.770,
J1848-0511,282.06254167,-5.19388889,1.637129,0.40,8.799,8.799,
J1848-0601,282.08478750,-6.01880556,0.225004,0.24,15.696,15.696,
J1848+0604,282.22759167,6.07966667,2.218603,0.35,12.600,12.600,
J1848+0647,282.23337500,6.79213889,0.505957,0.17,1.128,1.128,
J1848+0826,282.18237500,8.44330556,0.328665,0.11,3.864,3.864,
J1848-1150,282.04920833,-11.83588889,1.312218,0.21,5.647,5.647,
J1848+12,282.12500000,12.83333333,0.754730,*,9.527,9.527,
J1848-1243,282.07510833,-12.72500000,0.414383,*,3.149,3.149,
