,NAME,RAJD,DECJD,P0,S1400,DIST,DIST_DM,sqrtts
2242,J1841-0345,280.41116667,-3.81183333,0.204068,2.07,3.776,3.776,0.0
2244,B1838-04,280.27359583,-4.42208333,0.186149,3.30,4.399,4.399,0.0
2247,J1841-0524,280.4555,-5.40819444,0.445749,0.20,4.125,4.125,0.0
2248,B1839+09,280.48316578,9.20204287,0.381319,1.70,1.664,1.664,0.0
2249,J1841-1404,280.39291667,-14.07194444,1.334557,0.18,14.205,14.205,0.6166939248558992
2250,J1841-7845,280.35791667,-78.75416667,0.353603,0.40,2.459,2.459,0.37875222872139663
2251,J1842-0153,280.741125,-1.89075,1.054228,0.60,6.875,6.875,0.0
2252,J1842+0257,280.628875,2.96633333,3.088256,0.26,4.990,4.990,1.2191383840755716
2253,J1842-0309,280.57925,-3.16277778,0.404920,0.25,8.637,8.637,0.0
2254,J1842+0358,280.570925,3.97647222,0.233326,0.09,4.329,4.329,0.7784951465668989
2255,B1839-04,280.610375,-4.00042222,1.839945,4.40,3.711,3.711,0.0
2256,J1842-0415,280.5470375,-4.26061111,0.526682,0.35,3.605,3.605,0.0
2257,J1842-0612,280.679375,-6.21,0.564475,0.54,5.727,5.727,0.06021866246635565
2258,J1842+0638,280.541675,6.6375,0.313016,0.21,15.962,15.962,0.0
2259,J1842-0800,280.72892917,-8.01486111,1.255469,0.10,3.946,3.946,0.0
2260,J1842-0905,280.59229167,-9.09166667,0.344646,1.04,9.713,9.713,0.0
2261,J1842+1332,280.62483333,13.53375,0.471604,1.00,6.430,6.430,0.033010381124111206
2264,J1843-0000,280.86652083,-0.01152778,0.880334,3.80,3.336,3.336,2.3244764491098033
2265,J1843-0050,280.903,-0.83611111,0.782598,0.24,8.300,8.300,1.6115658156641688
2266,J1843+0119,280.84958333,1.32419444,1.266998,0.06,6.069,6.069,1.2678552052238528
2267,J1843-0137,280.802625,-1.62952778,0.669872,0.26,7.662,7.662,0.0
2268,J1843-0211,280.87636667,-2.18411111,2.027524,0.93,5.931,5.931,0.7633787260352178
2269,J1843-0355,280.7777625,-3.93238889,0.132314,0.89,5.798,5.798,0.0
2270,J1843-0408,280.931,-4.13444444,0.781934,0.17,3.983,3.983,0.0
2271,J1843-0459,280.86517917,-4.99177778,0.754963,1.90,4.887,4.887,0.0
2272,J1843-0510,280.79055,-5.16791667,0.671614,0.07,4.068,4.068,0.0
2273,J1843-0702,280.84349583,-7.0485,0.191615,0.27,4.285,4.285,1.0132150800834996
2274,J1843-0744,280.7728625,-7.74169444,0.475393,0.17,7.053,7.053,0.0
2275,J1843-0806,280.86964583,-8.11247222,0.536414,0.36,4.314,4.314,0.0
2276,J1843-1113,280.92192465,-11.22529683,0.001846,0.10,1.260,1.706,0.2546515488147831
2277,J1843-1448,280.75572917,-14.80350278,0.005471,0.49,3.473,3.473,0.033129317740758064
2278,J1843-1507,280.89002917,-15.1175,0.583550,0.17,12.020,12.020,0.0
2281,J1844+00,281.04583333,0.58333333,0.460503,8.60,6.860,6.860,2.8673260641662566
2282,J1844+0028g,281.15,0.48,0.003570,0.05,4.570,4.570,3.352114112847584
2283,J1844-0030,281.17124583,-0.50716667,0.641098,0.42,10.411,10.411,1.7709473039734729
2284,J1844+0115,281.1689475,1.259715,0.004186,0.09,4.358,4.358,0.43726094665666454
2285,B1842-02,281.18739664,-2.74470269,0.507722,1.10,4.894,4.894,0.0
2286,J1844-0256,281.22083333,-2.93333333,0.272963,0.59,6.030,6.030,0.0
2288,J1844-0302,281.028825,-3.03644444,1.198630,0.12,5.261,5.261,0.0
2289,J1844-0310,281.1895,-3.17697222,0.525049,0.53,5.973,5.973,0.0
2291,B1841-04,281.13938487,-4.55344819,0.991027,1.10,3.074,3.074,0.0
2292,J1844-0452,281.00641667,-4.87247222,0.269443,0.19,5.684,5.684,0.0
2293,J1844-0502,281.1415,-5.03347222,0.335163,0.40,4.578,4.578,0.0
2294,B1841-05,281.02133333,-5.64280556,0.255704,3.20,5.404,5.404,0.0
2295,B1842+14,281.2287275,14.90392222,0.375463,1.80,1.683,1.683,0.06702168210863424
2298,J1845-0028g,281.41666667,-0.46666667,0.084500,0.01,5.336,5.336,1.4645484007331526
2299,J1845-0316,281.47041667,-3.26805556,0.207636,0.35,5.063,5.063,0.0
2300,B1842-04,281.39462421,-4.57494968,0.486751,2.92,4.093,4.093,0.0
2301,J1845-0545,281.410375,-5.75505556,1.092348,0.47,5.471,5.471,0.0
2302,J1845+0623,281.28579167,6.39933333,1.421654,0.33,4.918,4.918,0.09892685833842933
2303,J1845-0635,281.28085833,-6.58983333,0.340528,0.36,9.407,9.407,1.3210833623570521
2304,J1845-0743,281.48826375,-7.72738056,0.104695,3.00,7.113,7.113,0.28690766472113444
2305,J1845-0826,281.27372083,-8.44436111,0.634354,0.33,5.011,5.011,0.1781891739706051
2306,J1845-1114,281.44074167,-11.23638889,0.206220,0.52,6.715,6.715,0.0
2307,J1845-1351,281.29791667,-13.86513889,2.618918,0.33,9.175,9.175,4.358241493810749
2312,J1846-0749,281.58226667,-7.82261111,0.350110,0.35,13.990,13.990,0.5760608408527873
2313,J1846-07492,281.53332917,-7.82033333,0.861380,0.19,4.220,4.220,0.6373798872485857
2315,J1846-4249,281.5,-42.81666667,2.273000,0.20,3.744,3.744,0.619649855026686
2316,J1846-7403,281.55741667,-74.05111111,4.878839,2.90,25.000,25.000,0.5474702502975415
2318,J1847+0110g,281.84583333,1.16666667,0.006530,0.04,4.582,4.582,3.515472475841104
2319,J1847-0130,281.89670833,-1.51277778,6.707046,0.33,5.801,5.801,0.0
2320,J1847+0133g,281.75416667,1.55,2.846910,0.01,4.858,4.858,1.1636152089766083
2321,B1844-04,281.845175,-4.03733333,0.597809,4.90,3.419,3.419,0.0
2323,J1847-0438,281.90802083,-4.63758333,0.957991,0.50,4.378,4.378,0.0
2324,J1847-0443,281.96604167,-4.72672222,0.340832,0.16,8.517,8.517,0.0
2325,J1847-0605,281.83779583,-6.08725,0.778164,0.80,4.324,4.324,0.0
2326,J1847+0614g,281.89166667,6.23333333,1.663020,0.05,16.661,16.661,0.0
2327,J1848-0023,282.157875,-0.38805556,0.537624,0.60,1.154,1.154,0.38074447853433857
2328,J1848-0055,282.18958333,-0.93138889,0.274557,0.19,7.408,7.408,1.7548353742596445
2329,B1845-01,282.09828958,-1.39953611,0.659432,15.20,4.400,3.529,0.0
2330,J1848+0127g,282.07916667,1.45,0.534020,0.04,2.451,2.451,2.61120429568064
2331,J1848+0150g,282.17916667,1.84,3.290150,0.01,10.029,10.029,0.20115728616332967
2332,J1848+0351,282.176,3.85991667,0.191443,0.07,11.770,11.770,3.54777687003986
2333,J1848-0511,282.06254167,-5.19388889,1.637129,0.40,8.799,8.799,0.0
2334,J1848-0601,282.0847875,-6.01880556,0.225004,0.24,15.696,15.696,0.0
2335,J1848+0604,282.22759167,6.07966667,2.218603,0.35,12.600,12.600,0.0
2336,J1848+0647,282.233375,6.79213889,0.505957,0.17,1.128,1.128,1.2993328836451914
2337,J1848+0826,282.182375,8.44330556,0.328665,0.11,3.864,3.864,0.5611345633550547
2338,J1848-1150,282.04920833,-11.83588889,1.312218,0.21,5.647,5.647,0.022277060347979247
2341,J1848-1414,282.16314812,-14.23816322,0.297770,0.60,5.261,5.261,0.0
2345,J1849+0001g,282.34583333,0.01666667,0.525600,0.01,3.964,3.964,1.3037124325357545
2346,J1849+0009g,282.425,0.15,1.318550,0.01,5.813,5.813,3.196345120423356
2347,J1849-0014g,282.37916667,-0.23333333,0.491710,0.11,4.863,4.863,0.022999255255726443
2349,J1849-0019g,282.3125,-0.31666667,0.911370,0.01,5.614,5.614,0.07963086044002324
2351,J1849-0040,282.29270833,-0.67222222,0.672481,0.20,7.887,7.887,1.9175271437113761
2353,J1849+0127,282.43408333,1.45638889,0.542155,0.46,4.691,4.691,2.8361826625106197
2354,J1849+0225g,282.30416667,2.41666667,1.474520,0.01,5.779,5.779,0.0
2355,J1849-0317,282.49104167,-3.29194444,0.668408,0.70,1.212,1.212,0.0
2356,J1849+0339g,282.47916667,3.65,1.666720,0.06,9.911,9.911,2.706980404542319
2357,J1849+0409,282.2644625,4.16175,0.761194,0.31,1.974,1.974,3.3025748753318775
2358,J1849+0430,282.4185,4.51022222,0.421126,0.11,5.976,5.976,1.69646615477515
2359,J1849-0614,282.43815417,-6.24208333,0.953384,0.59,3.504,3.504,0.0
2360,B1846-06,282.27681528,-6.61858543,1.451319,1.40,3.849,3.849,0.0
2363,J1850-0002g,282.5,-0.03333333,0.893360,0.03,5.732,5.732,0.3322035129451143
2364,J1850-0006,282.69970833,-0.10725,2.191498,0.80,5.912,5.912,0.07340037644869127
2365,J1850+0011g,282.51666667,0.18333333,0.167540,0.03,5.726,5.726,3.0430778561917036
2366,J1850-0020g,282.525,-0.33333333,1.574590,0.04,5.751,5.751,0.00420976435856837
2368,J1850-0026,282.56130833,-0.43655556,0.166634,1.77,6.710,6.710,0.1364553519101743
2369,J1850-0031,282.639125,-0.51916667,0.734185,0.23,6.502,6.502,0.30702868419670315
2370,J1850+0124,282.50422458,1.40961389,0.003560,0.19,3.385,3.385,3.2959213871242414
2372,J1850+0423,282.597625,4.38588889,0.290716,0.20,8.234,8.234,1.383175350134406
2373,B1848+13,282.6478066,13.59955384,0.345582,0.80,2.167,2.167,0.17263861560921984
2376,J1851-0029,282.97955417,-0.49947222,0.518721,0.44,5.453,5.453,0.5871661887971242
2377,J1851-0053,282.76320833,-0.88536111,1.409065,0.80,0.959,0.959,1.6843767809136607
2378,J1851+0056g,282.8625,0.93333333,0.291100,0.01,4.995,4.995,4.417395890652349
2379,J1851-0114,282.818375,-1.23705556,0.953182,0.28,5.214,5.214,1.083515253931261
2380,J1851+0118,282.96741667,1.31638889,0.906977,0.10,5.648,5.648,3.637695542810599
2381,J1851+0233,282.78804167,2.56288889,0.344018,0.08,12.653,12.653,0.0
2382,J1851+0241,282.83475,2.68888889,4.491318,0.06,11.117,11.117,0.0
2383,J1851-0241,282.81358333,-2.69194444,0.435194,0.20,7.922,7.922,0.43952557181680796
2384,B1848+04,282.76374507,4.30333668,0.284697,0.66,4.089,4.089,2.4158234549669486
2385,J1851-0633,282.923525,-6.56344444,1.920302,0.12,6.199,6.199,0.0
2386,B1848+12,282.80506462,12.99313483,1.205303,0.75,2.644,2.644,0.0
2387,J1852-0000,283.1673625,-0.00708333,1.920666,0.12,5.776,5.776,4.587617977625421
2388,J1852-0002g,283.04166667,-0.03333333,0.245100,0.04,5.591,5.591,2.840814770685918
2391,J1852+0018g,283.125,0.3,0.318760,0.03,5.232,5.232,4.8090321207512545
2392,J1852-0024g,283.05833333,-0.4,0.355450,0.04,4.513,4.513,1.375448346359892
2393,B1849+00,283.11425541,0.53388497,2.180195,5.10,8.000,6.400,3.6109102198368865
2395,J1852-0033g,283.10833333,-0.55,1.369030,0.02,4.722,4.722,0.9639369217720277
2396,J1852-0039g,283.04583333,-0.65,0.802910,0.09,4.911,4.911,0.43047484725701163
2398,J1852-0044g,283.1125,-0.73333333,0.002410,0.56,4.492,4.492,0.37321859886762326
2399,J1852-0055g,283.09583333,-0.91666667,0.164030,0.05,4.098,4.098,0.4533002335212788
2400,J1852+0056g,283.05833333,0.93333333,1.177790,0.04,7.218,7.218,2.0565689400981886
2401,J1852-0118,283.07145833,-1.30411111,0.451473,0.35,4.726,4.726,0.48973251309121546
2402,J1852-0127,283.015,-1.4565,0.428979,0.58,5.692,5.692,0.040190345892160965
2403,J1852+0158g,283.18333333,1.96666667,0.185730,0.04,7.575,7.575,1.2086298768090118
2404,J1852+0305,283.13583333,3.08472222,1.326149,0.80,6.389,6.389,0.016163819030970358
2405,J1852+0309g,283.04583333,3.15,0.005580,0.09,7.138,7.138,0.19055838090602317
2406,J1852-0635,283.23936667,-6.600125,0.524157,9.50,4.577,4.577,0.0
2407,J1852+0857g,283.15416667,8.95,3.772140,0.02,3.395,3.395,0.7953814280870638
2409,J1852-2610,283.24778276,-26.17019521,0.336337,1.40,2.460,2.460,0.6070847618377396
2412,J1853-0008g,283.3,-0.13333333,0.002820,0.01,4.554,4.554,4.890967880303446
2417,J1853+0029,283.3239375,0.48994444,1.876758,0.07,4.198,4.198,3.9972759702213754
2418,J1853+0056,283.38608333,0.94972222,0.275578,0.21,3.841,3.841,0.09376423718527259
2419,J1853+0237g,283.4875,2.61666667,0.427390,0.04,9.974,9.974,0.0
2420,J1853+0259,283.3124125,2.99663889,0.585553,0.22,5.821,5.821,0.009882434494301864
2421,J1853+0312g,283.3125,3.2,0.438090,0.01,6.648,6.648,0.0
2422,J1853+0427,283.4458625,4.46144444,1.320659,0.10,15.662,15.662,1.3581041022501645
2423,J1853+0505,283.26816667,5.09058333,0.905137,1.10,9.127,9.127,0.0
2424,J1853+0545,283.49337917,5.76535,0.126400,2.70,6.519,6.519,1.1056832742582374
2426,J1853-0842A,283.26697537,-8.70784833,0.002149,0.02,7.380,4.753,0.06644536108067597
2427,J1853+0853,283.34195833,8.88805556,3.914658,0.11,14.447,14.447,0.9350597966596251
2428,J1853+1303,283.48882592,13.06223574,0.004092,0.50,2.083,1.319,0.0
2429,J1854+0012g,283.575,0.2,0.002710,0.01,4.077,4.077,4.636026375754606
2430,J1854-0033g,283.625,-0.55,0.361470,0.02,8.259,8.259,0.6733673263267438
2431,J1854+0050,283.681125,0.83827778,0.767280,0.05,5.737,5.737,1.0380105967609685
2434,J1854+0317,283.62108333,3.29194444,1.366450,0.12,6.893,6.893,0.0
2435,J1854+0319,283.50045833,3.32022222,0.628541,0.17,9.525,9.525,0.0
2437,J1854+0704g,283.62916667,7.06666667,0.450900,0.04,0.647,0.647,0.026986812199932732
2438,B1852+10,283.62222987,10.7783688,0.573197,1.03,13.835,13.835,1.2446674796263408
2443,J1855+0205,283.92519167,2.09344444,0.246817,0.19,7.042,7.042,3.2333853407140225
2444,J1855+0228g,283.9375,2.46666667,0.253170,0.04,5.945,5.945,0.2343417529962328
2445,J1855+0235g,283.95416667,2.58333333,0.983030,0.02,2.975,2.975,0.02380265152017441
2446,J1855+0306,283.90958333,3.10630556,1.633566,0.04,7.422,7.422,0.008828423404234058
2447,J1855+0307,283.86095833,3.12227778,0.845348,0.97,5.940,5.940,0.0015667569511445718
2448,J1855+0327g,283.9375,3.45,0.782820,0.01,5.341,5.341,0.1605244778532494
2449,J1855+0339g,283.925,3.65,1.761340,0.01,6.862,6.862,0.11727885510329147
2450,J1855+0422,283.922375,4.37972222,1.678106,0.45,10.948,10.948,0.43445771518658854
2451,J1855+0424g,283.75,4.4,2.220250,0.01,17.394,17.394,0.6739724238921737
2452,J1855+0455g,283.8125,4.91666667,0.101010,0.04,10.249,10.249,0.0
2453,J1855+0511g,283.8,5.18333333,1.421470,0.03,9.110,9.110,0.0
2454,J1855+0527,283.81280417,5.46130556,1.393484,0.24,11.706,11.706,0.5015226507257825
2455,J1855+0626,283.85416667,6.44805556,0.528832,0.13,9.343,9.343,0.0
2456,J1855+0700,283.82383333,7.01030556,0.258685,0.10,10.336,10.336,0.0
2457,J1855-0941,283.81533333,-9.68388889,0.345401,0.90,6.256,6.256,0.08583583053678605
2458,J1855-1436,283.9759525,-14.60249444,0.003594,0.05,5.126,5.126,0.0
2459,J1856+0011g,284.2,0.18333333,0.928470,0.01,6.937,6.937,0.26268811822418353
2462,J1856+0211g,284.22083333,2.18333333,9.890120,0.01,3.136,3.136,2.045578815156694
2463,J1856+0243g,284.00416667,2.71666667,0.546600,0.12,3.962,3.962,0.007304594118498496
2464,J1856+0245,284.21208333,2.76305556,0.080907,0.58,6.318,6.318,1.0939546433825211
2465,J1856+0404,284.11083333,4.07388889,0.420252,0.48,6.213,6.213,0.0
2466,J1856-0526,284.09157083,-5.44911111,0.370483,0.40,4.034,4.034,0.0
2467,J1856+0615g,284.1625,6.25,0.326970,0.04,11.569,11.569,0.0
2468,J1856+0912,284.13916667,9.20825,2.170701,0.04,9.622,9.622,0.04372277228656852
2470,B1854+00,284.25336677,0.95465933,0.356929,0.92,2.511,2.511,4.9321144595252475
2471,J1857+0143,284.38753333,1.72972222,0.139760,0.74,4.569,4.569,2.6777168838159313
2472,J1857+0210,284.42041667,2.18277778,0.630983,0.30,7.259,7.259,1.349590808820748
2473,B1855+02,284.43184331,2.21142021,0.415823,1.60,8.000,5.932,1.484262474313526
2474,J1857+0214g,284.28333333,2.23333333,0.333890,0.06,7.793,7.793,2.108057799112584
2475,J1857+0224g,284.28333333,2.4,0.875950,0.01,5.305,5.305,2.6554994881368557
2476,J1857+0300,284.32045833,3.00722222,0.772678,0.05,6.664,6.664,0.7432557050722131
2477,J1857+0526,284.31606667,5.44130556,0.349951,0.66,12.231,12.231,0.006544557315426254
2478,J1857+0809,284.28879167,8.15119444,0.502924,0.14,13.138,13.138,0.0
2479,B1855+09,284.40162622,9.72144216,0.005362,5.00,1.200,0.767,4.008931931367171
2480,J1857-1027,284.36020833,-10.45027778,3.687219,2.03,4.046,4.046,0.0
2481,J1858-0024g,284.69166667,-0.4,0.400600,0.03,4.717,4.717,1.6033152610419126
2482,J1858+0026g,284.52083333,0.43333333,4.714670,0.04,6.851,6.851,0.567274878781287
2483,J1858+0215,284.572625,2.26055556,0.745828,0.22,7.229,7.229,1.010409234050399
2484,J1858+0239,284.575,2.66444444,0.197644,0.14,5.859,5.859,3.879042114403741
2485,J1858+0241,284.72420833,2.69388889,4.693233,0.10,5.150,5.150,3.0751277671821766
2486,J1858+0244g,284.50416667,2.73333333,0.002610,0.07,4.724,4.724,3.658008706257877
2487,J1858+0310g,284.52083333,3.16666667,0.372750,0.12,6.700,6.700,1.2844865399265557
2488,J1858+0319,284.67033333,3.32263889,0.867444,0.06,4.777,4.777,1.828573616125596
2489,J1858+0346,284.59316667,3.77716667,0.256844,0.19,5.490,5.490,0.0
2490,J1858+0609g,284.54166667,6.15,0.484350,0.01,11.567,11.567,0.0
2491,J1858-0736,284.68458333,-7.61666667,0.551059,0.30,10.144,10.144,0.0
2492,J1858-2216,284.57449667,-22.28233333,0.002384,0.06,0.921,0.921,0.0
2494,J1859+00,284.94583333,0.63333333,0.559636,4.80,7.729,7.729,0.8902503964025821
2495,J1859+0026g,284.99166667,0.43333333,0.008570,0.03,6.506,6.506,0.19693747278348583
2496,J1859+0126g,284.8125,1.43333333,0.957700,0.04,9.578,9.578,0.46503633619426504
2497,J1859+0239g,284.825,2.65,0.056110,0.01,4.653,4.653,2.31168156470695
2498,J1859+0313g,284.9,3.21666667,0.001610,0.06,3.075,3.075,1.8063670872068491
2499,J1859+0345,284.80295833,3.76583333,1.511509,0.09,6.250,6.250,0.11560256376966123
2500,J1859+0430g,284.79166667,4.5,0.336290,0.03,8.840,8.840,4.26501788455459
2502,J1859+0601,284.94066667,6.02947222,1.044313,0.30,6.364,6.364,0.0
2503,J1859+0603,284.92554583,6.06513889,0.508561,0.16,9.003,9.003,0.0
2504,J1859+0658g,284.77083333,6.96666667,0.005110,0.04,9.350,9.350,0.0
2508,J1900-0051,285.19435,-0.85233333,0.385194,0.45,4.229,4.229,0.0
2509,J1900-0134,285.10905833,-1.57727778,1.832332,0.20,4.854,4.854,0.0071234933760727
2510,J1900+0213g,285.05,2.21666667,0.032090,0.03,5.725,5.725,0.0
2511,J1900+0227,285.16083333,2.45888889,0.374262,0.33,4.515,4.515,0.5396301987441395
2512,J1900+0308,285.210645,3.14002194,0.004909,0.14,4.801,4.801,0.6636491604322594
2513,J1900+0405g,285.16666667,4.08333333,0.072380,0.03,6.751,6.751,2.8422974549237177
2515,J1900+0634,285.11680833,6.57247222,0.389869,0.24,8.595,8.595,0.0
2516,J1900+0715g,285.09166667,7.25,0.970440,0.06,8.670,8.670,0.0
2517,J1900-0933,285.12995833,-9.56336111,1.423889,0.40,9.723,9.723,0.0
2518,B1857-26,285.19825833,-26.01216667,0.612209,15.00,0.700,1.237,0.0
2520,B1851-79,285.10166667,-79.86338889,1.279193,0.95,2.375,2.375,0.0003014967492374552
2521,J1901+00,285.38333333,0.53333333,0.777662,0.35,7.232,7.232,1.9581084392192767
2522,J1901+0020g,285.32083333,0.33333333,0.214810,0.04,5.588,5.588,1.0088731252451344
2523,J1901+0124,285.4689375,1.41369444,0.318817,0.30,6.597,6.597,0.0617855550775286
2525,B1859+01,285.39286914,1.9439489,0.288219,0.38,3.229,3.229,0.0
2526,J1901+0234,285.36220833,2.58094444,0.885240,0.14,7.523,7.523,1.5881465311578753
2527,J1901+0254,285.31529167,2.91138889,1.299693,0.58,4.300,4.300,1.4505911421807867
2528,J1901+0300,285.49840333,3.00647889,0.007797,0.14,5.304,5.304,0.9082215319529962
2529,J1901-0312,285.3153125,-3.20819444,0.355725,0.23,3.778,3.778,0.0
2530,J1901-0315,285.31804167,-3.25397222,0.801693,0.09,8.445,8.445,0.0
2531,J1901+0315g,285.39166667,3.25,0.819820,0.03,6.487,6.487,0.4512337069538993
2532,J1901+0320,285.26254167,3.33833333,0.636584,0.89,5.886,5.886,0.5000092252580028
2533,B1859+03,285.38242083,3.518325,0.655450,4.20,7.000,6.053,0.6734510337913812
2534,J1901+0355,285.378375,3.93302778,0.554756,0.15,6.685,6.685,1.7567358451992598
2535,J1901+0413,285.29291667,4.23083333,2.663080,1.20,5.342,5.342,4.4559235368238
2536,J1901+0435,285.38416667,4.58972222,0.690576,4.24,8.724,8.724,3.257880696660611
2537,J1901+0459,285.32279167,4.98522222,0.877044,0.12,12.063,12.063,0.5210488699836849
2538,J1901+0510,285.49104167,5.17611111,0.614757,0.66,5.919,5.919,0.0
2539,J1901+0511,285.42879167,5.18338889,4.600369,0.05,5.831,5.831,0.005839667179580686
2540,J1901+0621,285.27483333,6.35527778,0.832002,0.47,2.942,2.942,0.0
2541,J1901+0659g,285.35416667,6.98333333,0.075730,0.05,3.829,3.829,0.0
2542,J1901+0712g,285.375,7.2,1.037710,0.04,8.903,8.903,0.0
2543,B1859+07,285.41223609,7.27633469,0.643999,0.90,3.400,7.237,0.0
2544,J1901-0906,285.47086958,-9.10309611,1.781928,3.50,1.923,2.892,0.0
2546,J1901-1740,285.325125,-17.66666667,1.956858,0.30,0.894,0.894,2.564288946235525
2547,J1902+0235,285.629425,2.58743056,0.415394,0.04,6.066,6.066,0.8962092905928896
2548,J1902+0248,285.70941667,2.81555556,1.223777,0.17,5.990,5.990,0.48511389786759723
2549,J1902-0340,285.71125,-3.67166667,1.524672,0.22,4.049,4.049,1.1854139798911874
2550,B1900+05,285.67758522,5.94053304,0.746577,1.20,3.600,4.198,0.0
2551,B1900+06,285.7094875,6.27594722,0.673505,1.60,7.000,7.174,0.0
2552,J1902+0723,285.55641667,7.3975,0.487813,0.17,3.328,3.328,0.0
2553,J1902+0809g,285.58333333,8.15,0.190230,0.01,13.851,13.851,0.0
2554,J1902-1036,285.6766625,-10.60361111,0.786814,0.13,4.074,4.074,0.0
2555,J1902+1141,285.50917083,11.68486111,0.409140,0.12,13.888,13.888,0.0
2556,J1902-5105,285.51186754,-51.09915819,0.001742,1.01,1.645,1.645,0.0
2557,B1900+01,285.87494167,1.59403611,0.729307,5.50,3.300,6.000,1.9308485080087812
2558,J1903-0258,285.87642917,-2.971,0.301459,0.14,4.069,4.069,1.959571520702172
2559,J1903+0327,285.77413839,3.45533586,0.002150,0.60,7.000,6.122,0.8155281582268455
2560,J1903+0415,285.86800417,4.25211111,1.151399,0.07,7.599,7.599,2.1885552216811597
2561,J1903+0433g,285.82916667,4.55,14.049900,0.01,4.437,4.437,0.6116783901507402
2562,J1903+0534g,285.87083333,5.56666667,0.357650,0.04,5.883,5.883,0.0
2563,J1903+0601,285.836975,6.02611111,0.374117,0.26,5.887,5.887,0.0
2565,J1903+0654,285.98033333,6.91094444,0.791232,0.11,5.923,5.923,0.12824730382202557
2566,J1903+0839g,285.96666667,8.65,0.004620,0.18,5.312,5.312,0.0
2567,J1903+0845g,285.9,8.75,0.153140,0.02,4.297,4.297,0.0
2569,J1903+0851g,285.76666667,8.85,1.231970,0.01,2.548,2.548,0.0
2570,J1903+0912,285.92542083,9.21158056,0.166314,0.09,11.845,11.845,0.3255784077119981
2571,J1903+0925,285.97991667,9.43194444,0.357155,0.20,6.256,6.256,0.3393561111701969
2573,J1903-7051,285.91163958,-70.8620725,0.003598,0.96,0.930,0.930,0.0
2575,J1904+0056,286.02941667,0.94972222,0.438089,0.04,4.242,4.242,0.0
2576,J1904-0150,286.23147917,-1.84236111,0.379387,0.09,5.305,5.305,1.9206077896745308
2578,J1904+0358g,286.09166667,3.96666667,0.751540,0.01,12.102,12.102,3.4720881469367773
2579,J1904+0412,286.13075833,4.20163889,0.071095,0.23,4.578,4.578,2.6850673431368657
2580,J1904+0415g,286.025,4.25,0.231450,0.05,9.609,9.609,2.3181216477436837
2581,J1904+0451,286.24743667,4.86526472,0.006092,0.09,4.401,4.401,0.0
2582,J1904+0519g,286.03333333,5.31666667,1.680530,0.08,2.500,2.500,0.0
2583,J1904+0535g,286.21666667,5.58333333,0.603760,0.04,2.429,2.429,0.0
2584,J1904+0553g,286.07083333,5.88333333,0.004910,0.83,4.013,4.013,0.0
2585,J1904+0603g,286.21666667,6.05,1.974930,0.02,6.075,6.075,0.0
2586,J1904+0738,286.0313875,7.64769167,0.208958,0.23,6.154,6.154,0.0
2587,J1904+0800,286.01458333,8.01461111,0.263345,0.36,10.966,10.966,0.0
2588,J1904+0823g,286.18333333,8.38333333,1.507730,0.02,1.838,1.838,0.0
2589,J1904+0836g,286.14583333,8.6,0.004440,0.02,2.926,2.926,0.0
2590,J1904+0852g,286.22916667,8.86666667,0.006190,0.04,5.894,5.894,0.0
2591,B1901+10,286.010375,10.19294444,1.856570,0.58,5.496,5.496,0.0
2593,J1904-1224,286.13867335,-12.40036635,0.750808,0.30,7.274,7.274,0.0
2594,J1904-1629,286.21404167,-16.48861111,1.541412,0.17,25.000,25.000,3.498318004990126
2596,B1902-01,286.36563333,-0.94466667,0.643183,0.70,7.644,7.644,0.2191780551316963
2597,J1905+0154A,286.31416667,1.90916667,0.003193,0.02,7.590,5.509,4.68700042418567
2598,J1905+0400,286.36780598,4.00302306,0.003784,0.05,1.064,1.064,2.751908155943563
2600,J1905+0450g,286.49583333,4.83333333,0.783300,0.01,9.912,9.912,0.0
2601,J1905+0600,286.268125,6.01663889,0.441210,0.42,8.797,8.797,0.0
2602,J1905+0616,286.2785375,6.27130556,0.989706,0.51,4.952,4.952,0.011443128368341765
2603,J1905+0656g,286.4375,6.93333333,2.511650,0.03,1.041,1.041,1.5779331655834097
2604,B1903+07,286.4734257,7.15537856,0.648040,1.90,4.980,4.980,0.7456772536951335
2605,J1905+0758g,286.45,7.96666667,1.192760,0.01,4.807,4.807,0.0
2606,J1905+0902,286.33139583,9.04235833,0.218253,0.10,11.553,11.553,0.20574938212732471
2607,J1905+0920g,286.2875,9.33333333,0.170470,0.01,11.550,11.550,0.8893855703917848
2608,J1905+0936g,286.35416667,9.6,1.634510,0.05,12.298,12.298,0.6334717273526017
2609,J1905+1034,286.3359375,10.57436111,1.726810,0.04,6.910,6.910,0.0
2610,J1906+0055,286.70283546,0.91885722,0.002790,0.12,4.477,4.477,2.2478802312206168
2611,J1906+0414,286.74080417,4.24151111,1.043362,0.23,10.069,10.069,0.0
2612,J1906+0454,286.69641542,4.90251167,0.002083,0.04,4.092,4.092,0.0
2613,J1906+0509,286.73540417,5.15988889,0.397590,0.07,3.091,3.091,0.0
2614,B1904+06,286.64685351,6.68413853,0.267275,2.80,7.000,6.816,1.1842823787372332
2615,J1906+0646g,286.5625,6.76666667,0.355520,0.05,5.317,5.317,1.5779979073107318
2616,J1906+0649,286.549875,6.83002778,1.286564,0.30,4.966,4.966,1.6540158213312153
